,ts,date,year,month,day,hour,minute,tz,hour_cer,day_cer
315,2009-01-07 13:30:00+00:00,1/7/09,2009,1,7,13,30,GMT,28,7
316,2009-01-07 14:00:00+00:00,1/7/09,2009,1,7,14,0,GMT,29,7
317,2009-01-07 14:30:00+00:00,1/7/09,2009,1,7,14,30,GMT,30,7
318,2009-01-07 15:00:00+00:00,1/7/09,2009,1,7,15,0,GMT,31,7
319,2009-01-07 15:30:00+00:00,1/7/09,2009,1,7,15,30,GMT,32,7
320,2009-01-07 16:00:00+00:00,1/7/09,2009,1,7,16,0,GMT,33,7
321,2009-01-07 16:30:00+00:00,1/7/09,2009,1,7,16,30,GMT,34,7
322,2009-01-07 17:00:00+00:00,1/7/09,2009,1,7,17,0,GMT,35,7
323,2009-01-07 17:30:00+00:00,1/7/09,2009,1,7,17,30,GMT,36,7
324,2009-01-07 18:00:00+00:00,1/7/09,2009,1,7,18,0,GMT,37,7
325,2009-01-07 18:30:00+00:00,1/7/09,2009,1,7,18,30,GMT,38,7
326,2009-01-07 19:00:00+00:00,1/7/09,2009,1,7,19,0,GMT,39,7
327,2009-01-07 19:30:00+00:00,1/7/09,2009,1,7,19,30,GMT,40,7
328,2009-01-07 20:00:00+00:00,1/7/09,2009,1,7,20,0,GMT,41,7
329,2009-01-07 20:30:00+00:00,1/7/09,2009,1,7,20,30,GMT,42,7
330,2009-01-07 21:00:00+00:00,1/7/09,2009,1,7,21,0,GMT,43,7
331,2009-01-07 21:30:00+00:00,1/7/09,2009,1,7,21,30,GMT,44,7
332,2009-01-07 22:00:00+00:00,1/7/09,2009,1,7,22,0,GMT,45,7
333,2009-01-07 22:30:00+00:00,1/7/09,2009,1,7,22,30,GMT,46,7
334,2009-01-07 23:00:00+00:00,1/7/09,2009,1,7,23,0,GMT,47,7
335,2009-01-07 23:30:00+00:00,1/7/09,2009,1,7,23,30,GMT,48,7
336,2009-01-08 00:00:00+00:00,1/8/09,2009,1,8,0,0,GMT,1,8
337,2009-01-08 00:30:00+00:00,1/8/09,2009,1,8,0,30,GMT,2,8
338,2009-01-08 01:00:00+00:00,1/8/09,2009,1,8,1,0,GMT,3,8
339,2009-01-08 01:30:00+00:00,1/8/09,2009,1,8,1,30,GMT,4,8
340,2009-01-08 02:00:00+00:00,1/8/09,2009,1,8,2,0,GMT,5,8
341,2009-01-08 02:30:00+00:00,1/8/09,2009,1,8,2,30,GMT,6,8
342,2009-01-08 03:00:00+00:00,1/8/09,2009,1,8,3,0,GMT,7,8
343,2009-01-08 03:30:00+00:00,1/8/09,2009,1,8,3,30,GMT,8,8
344,2009-01-08 04:00:00+00:00,1/8/09,2009,1,8,4,0,GMT,9,8
345,2009-01-08 04:30:00+00:00,1/8/09,2009,1,8,4,30,GMT,10,8
346,2009-01-08 05:00:00+00:00,1/8/09,2009,1,8,5,0,GMT,11,8
347,2009-01-08 05:30:00+00:00,1/8/09,2009,1,8,5,30,GMT,12,8
348,2009-01-08 06:00:00+00:00,1/8/09,2009,1,8,6,0,GMT,13,8
349,2009-01-08 06:30:00+00:00,1/8/09,2009,1,8,6,30,GMT,14,8
350,2009-01-08 07:00:00+00:00,1/8/09,2009,1,8,7,0,GMT,15,8
351,2009-01-08 07:30:00+00:00,1/8/09,2009,1,8,7,30,GMT,16,8
352,2009-01-08 08:00:00+00:00,1/8/09,2009,1,8,8,0,GMT,17,8
353,2009-01-08 08:30:00+00:00,1/8/09,2009,1,8,8,30,GMT,18,8
354,2009-01-08 09:00:00+00:00,1/8/09,2009,1,8,9,0,GMT,19,8
355,2009-01-08 09:30:00+00:00,1/8/09,2009,1,8,9,30,GMT,20,8
356,2009-01-08 10:00:00+00:00,1/8/09,2009,1,8,10,0,GMT,21,8
357,2009-01-08 10:30:00+00:00,1/8/09,2009,1,8,10,30,GMT,22,8
358,2009-01-08 11:00:00+00:00,1/8/09,2009,1,8,11,0,GMT,23,8
359,2009-01-08 11:30:00+00:00,1/8/09,2009,1,8,11,30,GMT,24,8
360,2009-01-08 12:00:00+00:00,1/8/09,2009,1,8,12,0,GMT,25,8
361,2009-01-08 12:30:00+00:00,1/8/09,2009,1,8,12,30,GMT,26,8
362,2009-01-08 13:00:00+00:00,1/8/09,2009,1,8,13,0,GMT,27,8
363,2009-01-08 13:30:00+00:00,1/8/09,2009,1,8,13,30,GMT,28,8
364,2009-01-08 14:00:00+00:00,1/8/09,2009,1,8,14,0,GMT,29,8
365,2009-01-08 14:30:00+00:00,1/8/09,2009,1,8,14,30,GMT,30,8
366,2009-01-08 15:00:00+00:00,1/8/09,2009,1,8,15,0,GMT,31,8
367,2009-01-08 15:30:00+00:00,1/8/09,2009,1,8,15,30,GMT,32,8
368,2009-01-08 16:00:00+00:00,1/8/09,2009,1,8,16,0,GMT,33,8
369,2009-01-08 16:30:00+00:00,1/8/09,2009,1,8,16,30,GMT,34,8
370,2009-01-08 17:00:00+00:00,1/8/09,2009,1,8,17,0,GMT,35,8
371,2009-01-08 17:30:00+00:00,1/8/09,2009,1,8,17,30,GMT,36,8
372,2009-01-08 18:00:00+00:00,1/8/09,2009,1,8,18,0,GMT,37,8
373,2009-01-08 18:30:00+00:00,1/8/09,2009,1,8,18,30,GMT,38,8
374,2009-01-08 19:00:00+00:00,1/8/09,2009,1,8,19,0,GMT,39,8
375,2009-01-08 19:30:00+00:00,1/8/09,2009,1,8,19,30,GMT,40,8
376,2009-01-08 20:00:00+00:00,1/8/09,2009,1,8,20,0,GMT,41,8
377,2009-01-08 20:30:00+00:00,1/8/09,2009,1,8,20,30,GMT,42,8
378,2009-01-08 21:00:00+00:00,1/8/09,2009,1,8,21,0,GMT,43,8
379,2009-01-08 21:30:00+00:00,1/8/09,2009,1,8,21,30,GMT,44,8
380,2009-01-08 22:00:00+00:00,1/8/09,2009,1,8,22,0,GMT,45,8
381,2009-01-08 22:30:00+00:00,1/8/09,2009,1,8,22,30,GMT,46,8
382,2009-01-08 23:00:00+00:00,1/8/09,2009,1,8,23,0,GMT,47,8
383,2009-01-08 23:30:00+00:00,1/8/09,2009,1,8,23,30,GMT,48,8
384,2009-01-09 00:00:00+00:00,1/9/09,2009,1,9,0,0,GMT,1,9
385,2009-01-09 00:30:00+00:00,1/9/09,2009,1,9,0,30,GMT,2,9
386,2009-01-09 01:00:00+00:00,1/9/09,2009,1,9,1,0,GMT,3,9
387,2009-01-09 01:30:00+00:00,1/9/09,2009,1,9,1,30,GMT,4,9
388,2009-01-09 02:00:00+00:00,1/9/09,2009,1,9,2,0,GMT,5,9
389,2009-01-09 02:30:00+00:00,1/9/09,2009,1,9,2,30,GMT,6,9
390,2009-01-09 03:00:00+00:00,1/9/09,2009,1,9,3,0,GMT,7,9
391,2009-01-09 03:30:00+00:00,1/9/09,2009,1,9,3,30,GMT,8,9
392,2009-01-09 04:00:00+00:00,1/9/09,2009,1,9,4,0,GMT,9,9
393,2009-01-09 04:30:00+00:00,1/9/09,2009,1,9,4,30,GMT,10,9
394,2009-01-09 05:00:00+00:00,1/9/09,2009,1,9,5,0,GMT,11,9
395,2009-01-09 05:30:00+00:00,1/9/09,2009,1,9,5,30,GMT,12,9
396,2009-01-09 06:00:00+00:00,1/9/09,2009,1,9,6,0,GMT,13,9
397,2009-01-09 06:30:00+00:00,1/9/09,2009,1,9,6,30,GMT,14,9
398,2009-01-09 07:00:00+00:00,1/9/09,2009,1,9,7,0,GMT,15,9
399,2009-01-09 07:30:00+00:00,1/9/09,2009,1,9,7,30,GMT,16,9
400,2009-01-09 08:00:00+00:00,1/9/09,2009,1,9,8,0,GMT,17,9
401,2009-01-09 08:30:00+00:00,1/9/09,2009,1,9,8,30,GMT,18,9
402,2009-01-09 09:00:00+00:00,1/9/09,2009,1,9,9,0,GMT,19,9
403,2009-01-09 09:30:00+00:00,1/9/09,2009,1,9,9,30,GMT,20,9
404,2009-01-09 10:00:00+00:00,1/9/09,2009,1,9,10,0,GMT,21,9
405,2009-01-09 10:30:00+00:00,1/9/09,2009,1,9,10,30,GMT,22,9
406,2009-01-09 11:00:00+00:00,1/9/09,2009,1,9,11,0,GMT,23,9
407,2009-01-09 11:30:00+00:00,1/9/09,2009,1,9,11,30,GMT,24,9
408,2009-01-09 12:00:00+00:00,1/9/09,2009,1,9,12,0,GMT,25,9
409,2009-01-09 12:30:00+00:00,1/9/09,2009,1,9,12,30,GMT,26,9
410,2009-01-09 13:00:00+00:00,1/9/09,2009,1,9,13,0,GMT,27,9
411,2009-01-09 13:30:00+00:00,1/9/09,2009,1,9,13,30,GMT,28,9
412,2009-01-09 14:00:00+00:00,1/9/09,2009,1,9,14,0,GMT,29,9
413,2009-01-09 14:30:00+00:00,1/9/09,2009,1,9,14,30,GMT,30,9
414,2009-01-09 15:00:00+00:00,1/9/09,2009,1,9,15,0,GMT,31,9
415,2009-01-09 15:30:00+00:00,1/9/09,2009,1,9,15,30,GMT,32,9
416,2009-01-09 16:00:00+00:00,1/9/09,2009,1,9,16,0,GMT,33,9
417,2009-01-09 16:30:00+00:00,1/9/09,2009,1,9,16,30,GMT,34,9
418,2009-01-09 17:00:00+00:00,1/9/09,2009,1,9,17,0,GMT,35,9
419,2009-01-09 17:30:00+00:00,1/9/09,2009,1,9,17,30,GMT,36,9
420,2009-01-09 18:00:00+00:00,1/9/09,2009,1,9,18,0,GMT,37,9
421,2009-01-09 18:30:00+00:00,1/9/09,2009,1,9,18,30,GMT,38,9
422,2009-01-09 19:00:00+00:00,1/9/09,2009,1,9,19,0,GMT,39,9
423,2009-01-09 19:30:00+00:00,1/9/09,2009,1,9,19,30,GMT,40,9
424,2009-01-09 20:00:00+00:00,1/9/09,2009,1,9,20,0,GMT,41,9
425,2009-01-09 20:30:00+00:00,1/9/09,2009,1,9,20,30,GMT,42,9
426,2009-01-09 21:00:00+00:00,1/9/09,2009,1,9,21,0,GMT,43,9
427,2009-01-09 21:30:00+00:00,1/9/09,2009,1,9,21,30,GMT,44,9
428,2009-01-09 22:00:00+00:00,1/9/09,2009,1,9,22,0,GMT,45,9
429,2009-01-09 22:30:00+00:00,1/9/09,2009,1,9,22,30,GMT,46,9
430,2009-01-09 23:00:00+00:00,1/9/09,2009,1,9,23,0,GMT,47,9
431,2009-01-09 23:30:00+00:00,1/9/09,2009,1,9,23,30,GMT,48,9
432,2009-01-10 00:00:00+00:00,1/10/09,2009,1,10,0,0,GMT,1,10
433,2009-01-10 00:30:00+00:00,1/10/09,2009,1,10,0,30,GMT,2,10
434,2009-01-10 01:00:00+00:00,1/10/09,2009,1,10,1,0,GMT,3,10
435,2009-01-10 01:30:00+00:00,1/10/09,2009,1,10,1,30,GMT,4,10
436,2009-01-10 02:00:00+00:00,1/10/09,2009,1,10,2,0,GMT,5,10
437,2009-01-10 02:30:00+00:00,1/10/09,2009,1,10,2,30,GMT,6,10
438,2009-01-10 03:00:00+00:00,1/10/09,2009,1,10,3,0,GMT,7,10
439,2009-01-10 03:30:00+00:00,1/10/09,2009,1,10,3,30,GMT,8,10
440,2009-01-10 04:00:00+00:00,1/10/09,2009,1,10,4,0,GMT,9,10
441,2009-01-10 04:30:00+00:00,1/10/09,2009,1,10,4,30,GMT,10,10
442,2009-01-10 05:00:00+00:00,1/10/09,2009,1,10,5,0,GMT,11,10
443,2009-01-10 05:30:00+00:00,1/10/09,2009,1,10,5,30,GMT,12,10
444,2009-01-10 06:00:00+00:00,1/10/09,2009,1,10,6,0,GMT,13,10
445,2009-01-10 06:30:00+00:00,1/10/09,2009,1,10,6,30,GMT,14,10
446,2009-01-10 07:00:00+00:00,1/10/09,2009,1,10,7,0,GMT,15,10
447,2009-01-10 07:30:00+00:00,1/10/09,2009,1,10,7,30,GMT,16,10
448,2009-01-10 08:00:00+00:00,1/10/09,2009,1,10,8,0,GMT,17,10
449,2009-01-10 08:30:00+00:00,1/10/09,2009,1,10,8,30,GMT,18,10
450,2009-01-10 09:00:00+00:00,1/10/09,2009,1,10,9,0,GMT,19,10
451,2009-01-10 09:30:00+00:00,1/10/09,2009,1,10,9,30,GMT,20,10
452,2009-01-10 10:00:00+00:00,1/10/09,2009,1,10,10,0,GMT,21,10
453,2009-01-10 10:30:00+00:00,1/10/09,2009,1,10,10,30,GMT,22,10
454,2009-01-10 11:00:00+00:00,1/10/09,2009,1,10,11,0,GMT,23,10
455,2009-01-10 11:30:00+00:00,1/10/09,2009,1,10,11,30,GMT,24,10
456,2009-01-10 12:00:00+00:00,1/10/09,2009,1,10,12,0,GMT,25,10
457,2009-01-10 12:30:00+00:00,1/10/09,2009,1,10,12,30,GMT,26,10
458,2009-01-10 13:00:00+00:00,1/10/09,2009,1,10,13,0,GMT,27,10
459,2009-01-10 13:30:00+00:00,1/10/09,2009,1,10,13,30,GMT,28,10
460,2009-01-10 14:00:00+00:00,1/10/09,2009,1,10,14,0,GMT,29,10
461,2009-01-10 14:30:00+00:00,1/10/09,2009,1,10,14,30,GMT,30,10
462,2009-01-10 15:00:00+00:00,1/10/09,2009,1,10,15,0,GMT,31,10
463,2009-01-10 15:30:00+00:00,1/10/09,2009,1,10,15,30,GMT,32,10
464,2009-01-10 16:00:00+00:00,1/10/09,2009,1,10,16,0,GMT,33,10
465,2009-01-10 16:30:00+00:00,1/10/09,2009,1,10,16,30,GMT,34,10
466,2009-01-10 17:00:00+00:00,1/10/09,2009,1,10,17,0,GMT,35,10
467,2009-01-10 17:30:00+00:00,1/10/09,2009,1,10,17,30,GMT,36,10
468,2009-01-10 18:00:00+00:00,1/10/09,2009,1,10,18,0,GMT,37,10
469,2009-01-10 18:30:00+00:00,1/10/09,2009,1,10,18,30,GMT,38,10
470,2009-01-10 19:00:00+00:00,1/10/09,2009,1,10,19,0,GMT,39,10
471,2009-01-10 19:30:00+00:00,1/10/09,2009,1,10,19,30,GMT,40,10
472,2009-01-10 20:00:00+00:00,1/10/09,2009,1,10,20,0,GMT,41,10
473,2009-01-10 20:30:00+00:00,1/10/09,2009,1,10,20,30,GMT,42,10
474,2009-01-10 21:00:00+00:00,1/10/09,2009,1,10,21,0,GMT,43,10
475,2009-01-10 21:30:00+00:00,1/10/09,2009,1,10,21,30,GMT,44,10
476,2009-01-10 22:00:00+00:00,1/10/09,2009,1,10,22,0,GMT,45,10
477,2009-01-10 22:30:00+00:00,1/10/09,2009,1,10,22,30,GMT,46,10
478,2009-01-10 23:00:00+00:00,1/10/09,2009,1,10,23,0,GMT,47,10
479,2009-01-10 23:30:00+00:00,1/10/09,2009,1,10,23,30,GMT,48,10
480,2009-01-11 00:00:00+00:00,1/11/09,2009,1,11,0,0,GMT,1,11
481,2009-01-11 00:30:00+00:00,1/11/09,2009,1,11,0,30,GMT,2,11
482,2009-01-11 01:00:00+00:00,1/11/09,2009,1,11,1,0,GMT,3,11
483,2009-01-11 01:30:00+00:00,1/11/09,2009,1,11,1,30,GMT,4,11
484,2009-01-11 02:00:00+00:00,1/11/09,2009,1,11,2,0,GMT,5,11
485,2009-01-11 02:30:00+00:00,1/11/09,2009,1,11,2,30,GMT,6,11
486,2009-01-11 03:00:00+00:00,1/11/09,2009,1,11,3,0,GMT,7,11
487,2009-01-11 03:30:00+00:00,1/11/09,2009,1,11,3,30,GMT,8,11
488,2009-01-11 04:00:00+00:00,1/11/09,2009,1,11,4,0,GMT,9,11
489,2009-01-11 04:30:00+00:00,1/11/09,2009,1,11,4,30,GMT,10,11
490,2009-01-11 05:00:00+00:00,1/11/09,2009,1,11,5,0,GMT,11,11
491,2009-01-11 05:30:00+00:00,1/11/09,2009,1,11,5,30,GMT,12,11
492,2009-01-11 06:00:00+00:00,1/11/09,2009,1,11,6,0,GMT,13,11
493,2009-01-11 06:30:00+00:00,1/11/09,2009,1,11,6,30,GMT,14,11
494,2009-01-11 07:00:00+00:00,1/11/09,2009,1,11,7,0,GMT,15,11
495,2009-01-11 07:30:00+00:00,1/11/09,2009,1,11,7,30,GMT,16,11
496,2009-01-11 08:00:00+00:00,1/11/09,2009,1,11,8,0,GMT,17,11
497,2009-01-11 08:30:00+00:00,1/11/09,2009,1,11,8,30,GMT,18,11
498,2009-01-11 09:00:00+00:00,1/11/09,2009,1,11,9,0,GMT,19,11
499,2009-01-11 09:30:00+00:00,1/11/09,2009,1,11,9,30,GMT,20,11
500,2009-01-11 10:00:00+00:00,1/11/09,2009,1,11,10,0,GMT,21,11
501,2009-01-11 10:30:00+00:00,1/11/09,2009,1,11,10,30,GMT,22,11
502,2009-01-11 11:00:00+00:00,1/11/09,2009,1,11,11,0,GMT,23,11
503,2009-01-11 11:30:00+00:00,1/11/09,2009,1,11,11,30,GMT,24,11
504,2009-01-11 12:00:00+00:00,1/11/09,2009,1,11,12,0,GMT,25,11
505,2009-01-11 12:30:00+00:00,1/11/09,2009,1,11,12,30,GMT,26,11
506,2009-01-11 13:00:00+00:00,1/11/09,2009,1,11,13,0,GMT,27,11
507,2009-01-11 13:30:00+00:00,1/11/09,2009,1,11,13,30,GMT,28,11
508,2009-01-11 14:00:00+00:00,1/11/09,2009,1,11,14,0,GMT,29,11
509,2009-01-11 14:30:00+00:00,1/11/09,2009,1,11,14,30,GMT,30,11
510,2009-01-11 15:00:00+00:00,1/11/09,2009,1,11,15,0,GMT,31,11
511,2009-01-11 15:30:00+00:00,1/11/09,2009,1,11,15,30,GMT,32,11
512,2009-01-11 16:00:00+00:00,1/11/09,2009,1,11,16,0,GMT,33,11
513,2009-01-11 16:30:00+00:00,1/11/09,2009,1,11,16,30,GMT,34,11
514,2009-01-11 17:00:00+00:00,1/11/09,2009,1,11,17,0,GMT,35,11
515,2009-01-11 17:30:00+00:00,1/11/09,2009,1,11,17,30,GMT,36,11
516,2009-01-11 18:00:00+00:00,1/11/09,2009,1,11,18,0,GMT,37,11
517,2009-01-11 18:30:00+00:00,1/11/09,2009,1,11,18,30,GMT,38,11
518,2009-01-11 19:00:00+00:00,1/11/09,2009,1,11,19,0,GMT,39,11
519,2009-01-11 19:30:00+00:00,1/11/09,2009,1,11,19,30,GMT,40,11
520,2009-01-11 20:00:00+00:00,1/11/09,2009,1,11,20,0,GMT,41,11
521,2009-01-11 20:30:00+00:00,1/11/09,2009,1,11,20,30,GMT,42,11
522,2009-01-11 21:00:00+00:00,1/11/09,2009,1,11,21,0,GMT,43,11
523,2009-01-11 21:30:00+00:00,1/11/09,2009,1,11,21,30,GMT,44,11
524,2009-01-11 22:00:00+00:00,1/11/09,2009,1,11,22,0,GMT,45,11
525,2009-01-11 22:30:00+00:00,1/11/09,2009,1,11,22,30,GMT,46,11
526,2009-01-11 23:00:00+00:00,1/11/09,2009,1,11,23,0,GMT,47,11
527,2009-01-11 23:30:00+00:00,1/11/09,2009,1,11,23,30,GMT,48,11
528,2009-01-12 00:00:00+00:00,1/12/09,2009,1,12,0,0,GMT,1,12
529,2009-01-12 00:30:00+00:00,1/12/09,2009,1,12,0,30,GMT,2,12
530,2009-01-12 01:00:00+00:00,1/12/09,2009,1,12,1,0,GMT,3,12
531,2009-01-12 01:30:00+00:00,1/12/09,2009,1,12,1,30,GMT,4,12
532,2009-01-12 02:00:00+00:00,1/12/09,2009,1,12,2,0,GMT,5,12
533,2009-01-12 02:30:00+00:00,1/12/09,2009,1,12,2,30,GMT,6,12
534,2009-01-12 03:00:00+00:00,1/12/09,2009,1,12,3,0,GMT,7,12
535,2009-01-12 03:30:00+00:00,1/12/09,2009,1,12,3,30,GMT,8,12
536,2009-01-12 04:00:00+00:00,1/12/09,2009,1,12,4,0,GMT,9,12
537,2009-01-12 04:30:00+00:00,1/12/09,2009,1,12,4,30,GMT,10,12
538,2009-01-12 05:00:00+00:00,1/12/09,2009,1,12,5,0,GMT,11,12
539,2009-01-12 05:30:00+00:00,1/12/09,2009,1,12,5,30,GMT,12,12
540,2009-01-12 06:00:00+00:00,1/12/09,2009,1,12,6,0,GMT,13,12
541,2009-01-12 06:30:00+00:00,1/12/09,2009,1,12,6,30,GMT,14,12
542,2009-01-12 07:00:00+00:00,1/12/09,2009,1,12,7,0,GMT,15,12
543,2009-01-12 07:30:00+00:00,1/12/09,2009,1,12,7,30,GMT,16,12
544,2009-01-12 08:00:00+00:00,1/12/09,2009,1,12,8,0,GMT,17,12
545,2009-01-12 08:30:00+00:00,1/12/09,2009,1,12,8,30,GMT,18,12
546,2009-01-12 09:00:00+00:00,1/12/09,2009,1,12,9,0,GMT,19,12
547,2009-01-12 09:30:00+00:00,1/12/09,2009,1,12,9,30,GMT,20,12
548,2009-01-12 10:00:00+00:00,1/12/09,2009,1,12,10,0,GMT,21,12
549,2009-01-12 10:30:00+00:00,1/12/09,2009,1,12,10,30,GMT,22,12
550,2009-01-12 11:00:00+00:00,1/12/09,2009,1,12,11,0,GMT,23,12
551,2009-01-12 11:30:00+00:00,1/12/09,2009,1,12,11,30,GMT,24,12
552,2009-01-12 12:00:00+00:00,1/12/09,2009,1,12,12,0,GMT,25,12
553,2009-01-12 12:30:00+00:00,1/12/09,2009,1,12,12,30,GMT,26,12
554,2009-01-12 13:00:00+00:00,1/12/09,2009,1,12,13,0,GMT,27,12
555,2009-01-12 13:30:00+00:00,1/12/09,2009,1,12,13,30,GMT,28,12
556,2009-01-12 14:00:00+00:00,1/12/09,2009,1,12,14,0,GMT,29,12
557,2009-01-12 14:30:00+00:00,1/12/09,2009,1,12,14,30,GMT,30,12
558,2009-01-12 15:00:00+00:00,1/12/09,2009,1,12,15,0,GMT,31,12
559,2009-01-12 15:30:00+00:00,1/12/09,2009,1,12,15,30,GMT,32,12
560,2009-01-12 16:00:00+00:00,1/12/09,2009,1,12,16,0,GMT,33,12
561,2009-01-12 16:30:00+00:00,1/12/09,2009,1,12,16,30,GMT,34,12
562,2009-01-12 17:00:00+00:00,1/12/09,2009,1,12,17,0,GMT,35,12
563,2009-01-12 17:30:00+00:00,1/12/09,2009,1,12,17,30,GMT,36,12
564,2009-01-12 18:00:00+00:00,1/12/09,2009,1,12,18,0,GMT,37,12
565,2009-01-12 18:30:00+00:00,1/12/09,2009,1,12,18,30,GMT,38,12
566,2009-01-12 19:00:00+00:00,1/12/09,2009,1,12,19,0,GMT,39,12
567,2009-01-12 19:30:00+00:00,1/12/09,2009,1,12,19,30,GMT,40,12
568,2009-01-12 20:00:00+00:00,1/12/09,2009,1,12,20,0,GMT,41,12
569,2009-01-12 20:30:00+00:00,1/12/09,2009,1,12,20,30,GMT,42,12
570,2009-01-12 21:00:00+00:00,1/12/09,2009,1,12,21,0,GMT,43,12
571,2009-01-12 21:30:00+00:00,1/12/09,2009,1,12,21,30,GMT,44,12
572,2009-01-12 22:00:00+00:00,1/12/09,2009,1,12,22,0,GMT,45,12
573,2009-01-12 22:30:00+00:00,1/12/09,2009,1,12,22,30,GMT,46,12
574,2009-01-12 23:00:00+00:00,1/12/09,2009,1,12,23,0,GMT,47,12
575,2009-01-12 23:30:00+00:00,1/12/09,2009,1,12,23,30,GMT,48,12
576,2009-01-13 00:00:00+00:00,1/13/09,2009,1,13,0,0,GMT,1,13
577,2009-01-13 00:30:00+00:00,1/13/09,2009,1,13,0,30,GMT,2,13
578,2009-01-13 01:00:00+00:00,1/13/09,2009,1,13,1,0,GMT,3,13
579,2009-01-13 01:30:00+00:00,1/13/09,2009,1,13,1,30,GMT,4,13
580,2009-01-13 02:00:00+00:00,1/13/09,2009,1,13,2,0,GMT,5,13
581,2009-01-13 02:30:00+00:00,1/13/09,2009,1,13,2,30,GMT,6,13
582,2009-01-13 03:00:00+00:00,1/13/09,2009,1,13,3,0,GMT,7,13
583,2009-01-13 03:30:00+00:00,1/13/09,2009,1,13,3,30,GMT,8,13
584,2009-01-13 04:00:00+00:00,1/13/09,2009,1,13,4,0,GMT,9,13
585,2009-01-13 04:30:00+00:00,1/13/09,2009,1,13,4,30,GMT,10,13
586,2009-01-13 05:00:00+00:00,1/13/09,2009,1,13,5,0,GMT,11,13
587,2009-01-13 05:30:00+00:00,1/13/09,2009,1,13,5,30,GMT,12,13
588,2009-01-13 06:00:00+00:00,1/13/09,2009,1,13,6,0,GMT,13,13
589,2009-01-13 06:30:00+00:00,1/13/09,2009,1,13,6,30,GMT,14,13
590,2009-01-13 07:00:00+00:00,1/13/09,2009,1,13,7,0,GMT,15,13
591,2009-01-13 07:30:00+00:00,1/13/09,2009,1,13,7,30,GMT,16,13
592,2009-01-13 08:00:00+00:00,1/13/09,2009,1,13,8,0,GMT,17,13
593,2009-01-13 08:30:00+00:00,1/13/09,2009,1,13,8,30,GMT,18,13
594,2009-01-13 09:00:00+00:00,1/13/09,2009,1,13,9,0,GMT,19,13
595,2009-01-13 09:30:00+00:00,1/13/09,2009,1,13,9,30,GMT,20,13
596,2009-01-13 10:00:00+00:00,1/13/09,2009,1,13,10,0,GMT,21,13
597,2009-01-13 10:30:00+00:00,1/13/09,2009,1,13,10,30,GMT,22,13
598,2009-01-13 11:00:00+00:00,1/13/09,2009,1,13,11,0,GMT,23,13
599,2009-01-13 11:30:00+00:00,1/13/09,2009,1,13,11,30,GMT,24,13
600,2009-01-13 12:00:00+00:00,1/13/09,2009,1,13,12,0,GMT,25,13
601,2009-01-13 12:30:00+00:00,1/13/09,2009,1,13,12,30,GMT,26,13
602,2009-01-13 13:00:00+00:00,1/13/09,2009,1,13,13,0,GMT,27,13
603,2009-01-13 13:30:00+00:00,1/13/09,2009,1,13,13,30,GMT,28,13
604,2009-01-13 14:00:00+00:00,1/13/09,2009,1,13,14,0,GMT,29,13
605,2009-01-13 14:30:00+00:00,1/13/09,2009,1,13,14,30,GMT,30,13
606,2009-01-13 15:00:00+00:00,1/13/09,2009,1,13,15,0,GMT,31,13
607,2009-01-13 15:30:00+00:00,1/13/09,2009,1,13,15,30,GMT,32,13
608,2009-01-13 16:00:00+00:00,1/13/09,2009,1,13,16,0,GMT,33,13
609,2009-01-13 16:30:00+00:00,1/13/09,2009,1,13,16,30,GMT,34,13
610,2009-01-13 17:00:00+00:00,1/13/09,2009,1,13,17,0,GMT,35,13
611,2009-01-13 17:30:00+00:00,1/13/09,2009,1,13,17,30,GMT,36,13
612,2009-01-13 18:00:00+00:00,1/13/09,2009,1,13,18,0,GMT,37,13
613,2009-01-13 18:30:00+00:00,1/13/09,2009,1,13,18,30,GMT,38,13
614,2009-01-13 19:00:00+00:00,1/13/09,2009,1,13,19,0,GMT,39,13
615,2009-01-13 19:30:00+00:00,1/13/09,2009,1,13,19,30,GMT,40,13
616,2009-01-13 20:00:00+00:00,1/13/09,2009,1,13,20,0,GMT,41,13
617,2009-01-13 20:30:00+00:00,1/13/09,2009,1,13,20,30,GMT,42,13
618,2009-01-13 21:00:00+00:00,1/13/09,2009,1,13,21,0,GMT,43,13
619,2009-01-13 21:30:00+00:00,1/13/09,2009,1,13,21,30,GMT,44,13
620,2009-01-13 22:00:00+00:00,1/13/09,2009,1,13,22,0,GMT,45,13
621,2009-01-13 22:30:00+00:00,1/13/09,2009,1,13,22,30,GMT,46,13
622,2009-01-13 23:00:00+00:00,1/13/09,2009,1,13,23,0,GMT,47,13
623,2009-01-13 23:30:00+00:00,1/13/09,2009,1,13,23,30,GMT,48,13
624,2009-01-14 00:00:00+00:00,1/14/09,2009,1,14,0,0,GMT,1,14
625,2009-01-14 00:30:00+00:00,1/14/09,2009,1,14,0,30,GMT,2,14
626,2009-01-14 01:00:00+00:00,1/14/09,2009,1,14,1,0,GMT,3,14
627,2009-01-14 01:30:00+00:00,1/14/09,2009,1,14,1,30,GMT,4,14
628,2009-01-14 02:00:00+00:00,1/14/09,2009,1,14,2,0,GMT,5,14
629,2009-01-14 02:30:00+00:00,1/14/09,2009,1,14,2,30,GMT,6,14
630,2009-01-14 03:00:00+00:00,1/14/09,2009,1,14,3,0,GMT,7,14
631,2009-01-14 03:30:00+00:00,1/14/09,2009,1,14,3,30,GMT,8,14
